,USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
2717,115932,8.0,4.428565983623148,3.6501247481033237,5.398707782997691,3.0,3.0,8.0,2.0,5.767078589967019,7.945226618282569,9.705709246138108,1.0,5.140233113674581,2.169238345390558,4.020793319222778,9.077355154460752,4.0,9.074690963931191,5.0,5.951582682472706,7.0,2.0,5.1646547275933985,8.0,5.0,9.0,4.803320727293753,5.0,3.0,8.813788482613958,7.020059587206828,4.953582022443975,10.068638676938054,5.6535457537759495,9.99751983868905,4.0,6.0,3.978247655417739,3.4276930726330663,8.158714148355372,2.0,-0.9243530459630988,7.0,4.554329499475917,1.0,7.006975876900769,4.911656496455532,3.0,9.0,6.0,8.506062328988078,7.662933075887209,5.838254297976871,1.3243154699260666,7.0,5.0,5.430463914831316,3.0,1.0,2.126757475775052,7.976548402414457,8.0,5.0,1.0,9.16312148974032,8.0,1.0,4.0,8.729135879456964,5.0,8.0,3.0,4.219427521873493,6.358138216030734,8.752828263437458,9.0,3.0,7.154048823980302,6.0,4.394949651195888,6.0,2.0,1.0,7.0,6.076385019597796,8.0,2.0,7.0,9.0,4.845904109532431,4.441934439169618,4.017512586497553,7.792889814558623,6.7344174806402615,2.0,7.0,4.0,2.0,1.6812742577545934,5.735252536981374
2720,115943,3.945046516877921,7.92614695300625,6.992886799262504,3.435686321984184,4.0,6.0,3.894634649387895,8.0,3.101928029031074,4.4131141548612245,4.0,7.124946690321943,6.0,5.0,5.0,3.0873194044337375,4.3540402934021145,4.0,5.0,6.0,8.0,2.9568292718995735,2.0,6.0,7.0,5.883494253751888,6.929125960657568,6.3395634715859,3.3885427166878737,6.268082770397443,5.90158438465701,6.0,5.0,7.0,5.626886616522244,7.2985458189884085,4.0,2.857162233944329,8.308035326137269,4.883316814897378,5.114462346101801,4.410599508660409,3.0,6.284476296400023,3.2356567363175834,6.0,5.118892385731726,4.775722186853607,5.3469060437516704,7.610327355391298,7.0,5.0,7.0,6.040640876219988,3.0,5.836572530253323,2.9479984515569817,4.0,4.0,4.746903772719183,6.241468100195731,1.4889390710478516,7.0,5.0,4.0,7.098977701260809,7.0,5.178464899645774,5.0,3.0,3.7828741896749576,3.953745752079251,4.004951909073805,4.452240200097811,6.396887916585099,3.0,7.0,7.198299342375986,3.1726216441418957,3.0,6.995654583932036,7.219138645043525,4.0,2.7535686501223684,5.74030782060018,5.0,7.0,5.0,7.0,3.790584650331416,3.521560823418857,4.0,6.0,8.0,3.6364250172692056,8.0,4.0,2.8399581361924993,6.0,7.180783004810604
2721,115945,6.466369911229922,3.232609542606437,4.0,5.0,4.0,4.1470911423212184,5.278915175735873,4.0,7.0,5.417844521572124,7.0,3.0,5.906837436157697,3.0,4.546116463925815,7.0,5.167924012477114,7.0,5.529682304714149,3.934530297768549,4.599798473124296,2.0,4.121792706370148,8.0,4.437783046981745,7.830679432965766,5.073926983602488,5.0,4.0,7.0,7.045472441782142,6.0,8.485577615794362,6.519687965328949,9.0,3.780388410871887,6.0,4.470129098467191,4.690389104394933,7.0,4.0,1.0,6.0,2.0799034848256666,4.0,7.0,5.0,5.213777596705855,9.05325743263578,5.831755315514645,9.0,7.2938014261339745,4.861646494237722,3.0,6.568482398106874,6.0,6.0,3.413369703886959,0.6651368656152596,3.0,5.575468350080121,6.475100832436919,3.0,2.0,7.0,5.4895932506085625,4.0,3.7027821461135493,7.588503265438365,4.0,4.943547378098306,5.297174085947585,6.0,4.832239439836526,9.0,5.776120300493099,5.0,4.839012188270967,6.0,5.0546158730476325,4.0,3.6970511719688424,2.30054550460027,6.0,7.025490813175709,7.0,3.0,6.0,6.391040769183441,3.0,5.60277039513763,5.0,7.386701973454865,5.046110255179039,3.0,4.934646246858659,6.121587612178611,4.499138759390009,3.0,4.0
2728,115979,6.0,5.0,6.0,3.859326152070771,3.0,5.291988250218686,6.0,5.124908642401889,5.0,6.0,7.8117585580742555,3.0,6.0,2.1464312494514775,3.5650302740590214,6.091594674840279,4.0,7.0,5.313339145401342,6.0,8.0,0.7981461777664365,3.0,7.92576745405607,6.0,8.164986932929455,6.0,6.0,3.0,8.489140576723463,7.266103261407195,6.0,8.97678527071488,7.0,9.0,5.0,4.76932867623185,2.528687994082393,5.537329991865448,7.0,2.8631476749771525,1.0,5.0,4.0,1.1506256216916688,8.0,4.896928709119401,3.217749193065675,8.424847328350445,7.975535406398595,9.0,7.096623094078568,7.098177331914954,3.0,5.042790766538385,6.0,3.992934386899064,2.6473247225041985,1.0,2.8310027887389357,7.16220950828095,4.383646193381072,6.0,1.0461275130599013,6.957685884935965,8.485824311847038,3.229843796604799,4.006556727850604,7.719471563058468,3.4982150144148476,5.37847427764494,3.0289822306953185,4.0,4.804149567986208,9.396553569509845,7.0,5.360146270492514,8.0,4.387855263506549,2.0,6.335157911493522,5.0,1.2928263015251025,4.827913399157653,6.809970327028423,6.898457179366813,4.906334224706084,6.0,9.0,2.0,4.0,3.332856561362705,8.0,7.611219034667343,2.0,7.547909367844712,3.791820836362366,1.0,2.7934698184571918,6.0
2729,115986,3.1847661876556432,1.7860948755963442,3.0,7.0,7.636908150861574,4.0,3.3705641197930305,2.0,8.0,3.0,2.2264787277805893,7.0,4.0,8.0,6.0,5.236725945877318,7.0,2.0,6.0,2.8556191405320934,-0.4928618730552904,8.45548423908411,7.0,2.0,2.0,1.0,3.0,3.0,8.0,1.0,2.3348792148668394,4.027404019086901,1.0,3.0,0.0,2.47278580026327,6.0,9.0,4.0284468203521415,3.0,6.425758065737801,9.0,6.216885282336537,3.0,9.0,2.487085220745809,6.0,8.026708270420494,3.0,1.0,1.0,2.3808867618727234,1.6172798528409549,6.265219668217344,7.0,3.1702965002069052,6.974598202508785,7.0,8.562315766777129,8.0,1.7542870912765556,6.738862533786371,1.0,7.831942224676519,3.6572878351143276,0.0,7.296170727104083,4.09672272519608,2.0,8.0,4.404094526658293,8.49550982058249,8.29078582320573,4.580565482958965,1.0,5.0,3.3040137676384314,0.0,7.647686502617895,9.9471790481271,1.0,4.250935827121812,9.0,6.0,4.0,2.0,3.0,2.656672174287886,0.0,7.0,8.0,8.0,2.0,-0.5233744662690893,7.700294914644592,0.0,8.0,10.0,5.82795169141972,1.4978327411245038
2730,115990,2.0,7.2011487874,5.339062534323577,4.168559532847002,5.649651423253326,7.154795815114859,3.0,8.0,3.0,3.0,1.0,8.330023429451016,5.0707579552528514,8.0,6.0,1.0,5.0,1.0,4.0,6.0,5.6192908485036,8.0,3.361560522727895,2.0,6.0,2.0,5.984996609317866,6.0,5.703676174066679,2.0,3.0,5.0,0.6422338678707384,4.90221053312583,-0.10697874843363514,7.308469794452175,4.208867595501046,6.0,8.625794180855399,1.8676676100820586,7.243110915555101,10.0,3.0,6.6063632362033715,7.0,3.0,5.0,6.0,1.0,5.0,1.0,2.0,6.221896572423998,9.0,2.366140334416945,4.875481107939711,3.5364927833651443,7.756651040775859,9.0,7.805034400761974,4.0,1.0,7.390591032997834,9.0,1.3364582469777178,3.945222019555871,9.0,6.0,2.0,4.66878894144139,2.924685540395608,6.0,5.781550485349494,4.147782776630287,0.7797947326749387,1.0,7.0,4.900235374145831,3.0,4.653965302857148,6.0,8.0,7.7832847883618905,2.329359118374444,3.0,2.1033166033947808,8.0,3.0,2.0520233860215695,5.467236365231515,5.0,6.165408540834946,2.5883916701938907,4.150138207729859,8.0,6.512167200879104,5.67278748983286,7.0,8.0,6.0
2731,115994,4.0,8.674310550061728,7.513644774857839,3.077020359026175,3.4008415535853267,7.3558753969887665,4.102172851521437,9.0,2.822747860353947,4.0,5.0,6.86083769444636,6.512911955320615,4.0,5.0,3.5429070622904626,4.0,4.483906237738156,4.0,7.0,9.25605361229624,2.0,1.0773728353937237,7.0,7.896508528825693,8.0,7.0,7.0,2.4103753939935513,7.730435929019761,6.854554603306419,6.105333250236165,7.0,8.0,6.815202443724648,7.727712877304117,3.876094697761501,1.5114293954083793,9.0,6.0,5.0,4.0,3.0,7.0,2.0,6.0,5.439094344130034,3.97314296553954,6.261404832596726,9.0,8.0,5.0,8.0,6.0,2.0,6.077865610914578,2.12585510921633,4.068526153261769,3.0,3.0,7.0,1.501701681141086,9.0,3.0,4.0,9.0,6.427630010960525,6.0,6.239171845063631,3.0,4.0,3.1282631618152017,3.0,5.0,8.0,2.503613412111124,7.475244932023403,9.300193356340996,3.0,1.9483278263063146,8.118548923139791,7.238988259923188,2.0,2.829281383779319,6.446038607168452,5.202190546506728,7.709231380061005,5.622558981861794,8.702083810013258,3.0,3.0,4.0,7.477517343921681,8.835241521296474,2.7504582313763035,9.450214634653962,3.166750833234826,1.0,6.0,8.0
2734,116003,8.0,3.0,3.190972955306605,6.72173637529321,3.3865802080890486,3.0,7.0,1.0,8.209157625136646,7.030355658094756,9.342951388065382,1.2443338143700347,5.0,3.0,4.803214001897067,9.0,4.70682098454007,9.0,5.0,4.747863728770555,4.0,2.0,7.0,9.435195172623773,3.0,8.0,3.8908257919271914,4.0,3.4302208950023587,9.0,6.568118303131542,4.0,9.0,4.574517805446873,10.0,1.81524043933994,6.0,5.0,2.569183641078985,8.0,3.0,0.0,8.984143631656842,4.0,2.2604416935859275,6.0,6.0,4.0,9.0,5.0,8.0,8.357303961608725,4.432330865681635,0.8914632850765756,8.083152775074224,5.0,7.0,3.2228517950416604,1.0,2.7705451080180756,6.0,8.909968357070158,3.0,0.5136207607414147,9.649611931635846,6.0,1.4324435056482792,2.1436671269314664,9.0,7.0,8.009570198491058,5.0,5.496381972502041,6.48326097468567,8.764777292536822,9.444526072082494,2.2865691893693945,5.0,7.62000117521853,6.990285421536879,3.4573472281256907,1.556563776723176,2.18975980054786,7.958954380454847,5.0,7.880013128434781,1.3306632217901766,7.0,7.1185130231136675,6.0,5.0,5.0,7.639715052285072,5.467899527408302,2.0,3.0,4.302108839866828,4.814755894340302,0.8916641010160479,4.0
2740,116035,7.376976041110312,4.858608976734169,4.0,4.5272352412654495,3.487769876326433,5.097810266638738,6.416097676187442,5.104823828336557,4.0,6.7630912677858195,6.121548368655455,3.0,5.015850341062855,4.0,5.0,6.279101144997455,4.275437645042955,7.0,4.0,4.81956888693558,6.0,4.215977187759876,4.749922219279236,5.505023536280092,5.0,6.0,5.0,5.0,5.114579962023309,6.0,6.0,5.0,7.0,5.0,8.0,6.1929056952123105,6.0,4.378417461351758,4.0,6.068346333667005,3.488670278357198,2.497851155238043,4.0,4.405947039707133,4.014367243343241,5.0,3.2763912906134567,4.8811836642809565,5.0,4.879731301633259,7.0,4.815866666403596,4.0,4.0,5.230244725100722,5.513786498978875,7.0,6.0,2.7056684994376883,4.13498183418467,7.0,4.785993154473445,5.0,2.2133503444004887,5.0,6.0,3.5425592629405793,5.469354968293043,5.640851531594608,4.6246887678827235,5.7079975305739055,3.0,5.907991083544809,6.0,5.894103942955976,5.0,6.0066692100357235,5.286276309250128,4.0,3.0,6.0,4.683292153132535,5.0,4.8040623353718805,6.0,6.760649900992931,5.662963833725472,6.123261689762359,5.79930042892946,5.0,5.193922125902277,5.0,5.734643522591146,5.0,4.271414038078778,7.338772984542015,6.0992829772083015,6.0,5.130933967165767,5.411572300123643
2741,116045,7.0,0.8239591343064658,0.6584383670972485,9.0,6.0,2.0,6.336637738151971,0.0,9.0,6.0,6.189268799782867,1.8141530006848268,4.0,7.0,7.0,9.0,6.555894621276347,6.782138000336682,5.0,2.584838540369429,-0.7878780181797271,8.0,9.596548562239335,4.858050310262997,1.0,3.185851785110479,1.880954616485938,1.0,7.932546207081955,2.4996123698400265,3.1277129472077303,3.4714284815819236,4.0,2.0,4.8815954715513925,0.9343455103358931,7.813097224071118,11.046024145340054,1.0,5.399857159245129,4.384376964669913,2.805862710264206,9.112336596268452,2.0,7.64017488581543,3.161667808187223,5.9457538301041915,7.14839244399206,5.368106876593743,0.0,2.0,4.688045090618561,1.0,2.570107287458405,9.0,3.1662203131159,8.768212028602301,7.0,6.0,6.0,3.7387764998899735,10.0,0.0,4.328224761022581,8.0,0.0,2.6780014966148618,3.0,5.318550878712707,9.0,8.014536217961549,8.0,8.883170787844158,6.958294465498625,2.146353594948041,9.0,1.0,0.0,9.0,10.886427442752858,1.0,1.2026969792307693,8.0,9.0,3.0905117423181916,5.4926969228842895,1.0,4.501373817029582,0.0,9.174747830401987,9.0,8.793766567133112,2.0,0.0,6.222018175146607,0.0,8.0,11.982872930107275,3.53662264962699,1.0
2742,116049,2.262194574277945,6.824755539725441,7.0,3.9994756930998503,7.0,7.254669974737643,3.0,8.0,3.0,4.0,1.2527478560208318,8.165993402848256,4.842634870861346,7.0709208190443364,5.0,2.0,6.03559910973093,2.0,5.268970862721482,5.0,4.447207486543781,8.0,3.2622418168529888,1.7523237632123236,6.0,1.881150774674097,5.575870574270418,6.0,5.814037386923028,3.0,3.465608396476806,5.240649771173183,1.0,4.188408025589472,1.0,7.0,3.0,5.801517330432833,7.0,3.0,6.972737275504785,8.615885388269396,3.0,7.0,7.0,4.0,4.802966408543113,6.198068761697715,2.0,4.914664925089018,1.9775504710040106,3.0,6.0,8.322423518072952,3.1508617676063237,4.010531296536679,3.5285528105521644,7.0,8.658328340843552,8.076457570956906,4.073402728540562,2.0,7.0277338432312835,9.0,2.0,3.0,8.0,6.044856410455326,1.9300729310494458,5.0,3.0,5.846529022565792,5.0,4.0,2.0,2.0,6.953536737865982,4.0,4.0,5.383548629991382,5.862210623054729,7.0,8.0,2.735175227383953,4.20593776679732,2.0,8.446186195952135,3.3341026122290027,2.77658556226742,5.0,5.0,5.0,2.9647829779911152,4.0,7.0,5.0,5.0,6.081759039019449,7.0,6.0
2743,116050,7.459672261846548,2.0,4.0,6.0,3.5053502396438545,3.0,7.0,1.0,7.952237994431883,7.0,9.109261007892126,0.9940918121091769,5.0,2.3384042798756797,4.252617962851599,9.361066557279123,4.699411116619836,8.0,5.572689467654556,4.7060197651599305,3.541909854366047,2.0,6.240361207433994,8.0,3.0,7.927072899100105,3.500568417624318,4.0,4.0,8.0,6.0,4.185386989877024,9.602875362208524,4.0,10.0,1.6793798913017122,6.0,6.0,1.8808732327742534,7.883101581807684,2.1077037998889034,-0.45910909211209994,8.0,3.2047168824292207,2.0,7.0,6.0,3.0,9.0,4.926414053511957,8.0,9.0,4.0,1.0,8.178919001387957,4.019450388713398,6.2348343231683865,3.0,0.8228216595282064,2.7536100249235833,6.1977302950707625,9.0,3.795865486536415,0.6694670055641015,9.0,5.709933670141696,1.1013840990417063,3.0,8.614360450525636,6.0,8.0,5.0,5.010758487261824,6.0,8.619893337462878,10.0,1.961229394199118,5.0,7.0,7.0,3.0,2.0,1.9601454749205118,8.0,5.455728523673774,7.558512854759835,1.0,6.528128321410121,7.35803968386555,5.0,5.370023536572005,4.737669031647714,7.346889897896517,5.1481109970446095,1.482697276600627,2.0,4.0,4.0,1.0,4.0
2744,116052,4.0,8.067665965603556,7.0,4.0,3.3444152861877794,7.0,4.0,8.0,3.0,4.799105602347835,4.434986584449967,6.855880944075005,6.0,5.0,5.0,3.7427607291430416,4.160124276289427,4.2126029751043275,4.5978880662884585,7.0,8.070245721485746,3.0,2.576066825403,6.0,7.0,6.083940838932389,7.0,6.0,3.0584541648866814,6.975701029407223,6.0,5.5160637193604565,5.916873968006904,6.0,5.403778401876021,7.0,4.0,2.0,8.0,5.0,5.0,5.0,4.0,7.0,3.0,6.0,5.488798680676262,4.0,4.981065117915977,7.89017704542789,6.0,4.233679331983269,7.915253240220756,6.050444140464935,2.9365090005920402,6.0,2.5423126137122454,5.0,4.578040630446773,4.424087953320777,6.0,2.0,8.992876708272743,5.0,4.23206177024239,8.039529622251168,7.0,4.796464290424819,6.0,3.0,4.563406773526443,4.0,3.0,4.803829133346894,6.191692972193997,2.3558267174434926,7.0,8.0,3.219081664375093,3.0,8.0,7.0,3.0,3.0,5.0,5.0,7.0,5.0,8.0,4.0,3.35092448113641,3.909605788149486,6.0,7.706854670265976,3.4183832527319336,7.947440648109119,3.0,1.9681768287206753,5.673468907742974,7.0
2745,116061,8.0,4.087510883049552,5.45868400422124,5.0,3.1898747719323657,4.0,7.364577138512929,2.6734166400363075,6.0,8.128714969138212,9.0,0.8695142702598317,5.0,1.0,2.9825355774873836,8.0,4.313924887803789,8.908952852361612,6.0,5.0,7.0,0.6915200593918822,4.28053191170799,9.0,5.072293894964392,9.124456845828792,4.0,5.495606386801088,2.463518594921297,10.0,7.559337026806861,6.0,10.544165229122878,6.0,10.0,4.01672418217036,5.0,3.5727128369410828,2.9146507115411047,8.47259077640417,2.0,-1.1495221761504268,7.160831739487906,4.027539577398374,0.6206987785701407,8.022768419079462,4.723443398683022,3.0,9.0,7.253553824739097,9.0,8.617909907030674,6.0,1.5700463667333924,7.227783139870217,4.482291694849633,6.0,1.6224016745819754,0.0,2.2132843752345304,7.67729452711245,8.0,5.0,-0.10032333911932866,9.209690135970591,8.540103759177263,0.557902537454117,3.4513077015818956,9.0,3.0,7.0,4.0,3.0,5.492541041447403,10.0,10.0,3.7269495988630332,8.0,5.717984652523922,3.0,5.512564701568119,2.0,0.5421176742033034,7.0,7.008832207736408,8.402813318238623,2.867028155674935,7.266832058979864,9.93523135082942,2.0,3.0,3.0,9.0,8.0,1.0654952834207292,8.0,4.0,1.8670995603364862,1.0,5.838619576521438
2746,116070,7.0,3.798725797916906,5.0,6.0,4.0,3.5344363032413755,7.362366639430961,2.0,6.393315838561105,7.934830248623451,9.0,1.4538231608098333,4.476166282768339,2.565828974753678,4.0,8.0,5.0,8.0,5.531827746152013,6.0,4.0,3.0,6.00263243260487,7.632446075746344,3.9819151763394616,8.0,4.0,4.7389351099005985,4.0,8.0,6.0,4.0,8.948768904089151,4.0,8.033765754776045,3.0,5.0,5.441005071783988,2.208808561581699,7.0,3.0,0.8643358625571729,7.927683459526415,4.0,2.0,6.496803469753695,5.0,3.0,8.0,5.0,6.8699611114780295,7.205265477838915,4.9384853691535335,2.0908833483428366,7.4341324677177285,3.7255259616615732,5.0,2.818748506785597,1.8875879766225245,3.0,6.0,7.6244674974515805,5.467790793012487,1.5741274866920958,8.74172972163677,6.851120176335542,1.0011281820947202,2.810882602338132,8.0,6.0,8.048827568398668,4.0,4.0,6.0,7.914716609518036,8.602958053726534,2.0,6.0,6.0,6.0,5.0,2.5470395434416284,2.0,8.0,5.0,7.0,2.383224296791007,6.628213489414691,9.0,5.806209604995933,5.0,3.0,7.0,6.0,3.0,4.0,3.624030302064303,3.0,1.0,5.262493773922221
2753,116105,6.342088431128648,3.0,2.0,6.878141006576895,3.0,3.0,6.0,2.0,8.0,5.557734924324799,9.0,2.0,6.0,5.0,6.0,9.0,6.0,7.055077038725524,5.0,5.0,3.6093975908505205,3.3130268290157607,8.0,8.0,4.0,6.907738320252196,4.40288233907041,2.760901077152857,4.080955367230079,5.695070667626689,4.0,4.0,7.5383347921315185,4.896287597560516,7.0,1.629565385693402,6.8691046046243365,7.0,3.867846003398897,6.0,3.5506727069280943,0.8600518337700171,8.700627066413196,4.0,4.465043303814127,5.024390019202292,6.0,4.0,7.616133310492213,4.4342648341210955,5.828482922075357,7.0,4.238995914795915,2.0,7.083274198074107,4.633612313664773,5.0,4.195869696892861,3.1410991921194453,4.202387800845113,4.0,9.0,3.830290747181247,2.069423243151932,8.209759656793139,4.0,2.0,4.0,8.0,7.241481580196475,6.0,5.438726820067518,6.2983452597791985,5.961844686444729,6.0,7.61265721875064,3.0,4.0,7.590628132039714,7.309501608437094,2.0,3.0,3.7186661492388646,7.261520312992428,5.0,6.933282260719907,2.0,5.004331060787734,4.0,6.6840507830165805,6.0,6.287693344293024,5.590106773600082,4.0,3.0,2.0,4.631669612635703,5.904510609263683,2.02287283398995,3.5775130025473745
2756,116121,6.555265160980163,-0.4454274797954478,1.0,7.806546688038643,9.0,2.0,6.015572235930174,0.0,9.0,6.0,4.0,1.0,3.0,6.0,5.0,9.0,8.0,6.0,6.2093147458063624,2.355038429216989,-1.7420288510081718,9.0,9.471904810482256,1.0,1.077730396175352,1.0,1.607295639448745,2.0,9.0,0.0,3.0,3.942510949963495,3.0327017051704455,2.0,1.0,1.632389933862416,6.917588914510522,11.331790652877492,0.42844929713178304,4.235915140617987,5.0,5.116607077869436,7.9444916693218,2.1511745412788925,9.001730969508548,3.2988061633106285,4.3980525669858865,7.089904093662438,4.461295284410439,0.0,1.5520521433287726,3.941676831749621,0.0,3.688250310438172,10.0,2.071744766757892,9.371528425691976,7.0,7.0,8.0,2.9160448815333764,10.299345311235909,0.0,6.2262191909125315,6.76535302233232,0.0,3.0,4.478832585116019,3.318738027459406,8.0,6.758803964976527,9.0,8.731532160329834,5.682989280188944,1.1107544605229989,9.0,1.9808061022250874,-1.18576136508767,8.644032142623221,10.0,0.0,2.0,8.615633016976233,8.186522962978144,3.6599152303303497,5.083860247436004,2.0,3.73039535417336,-0.29018562328563646,7.0,8.779916462143417,8.00145295003116,1.3788527860527222,0.0,8.139032263536942,0.0,10.0,12.026266429705398,4.109938151961007,0.0
2757,116129,1.0,4.419212199541592,5.0,6.001767710807777,9.0,7.0,2.0,5.69130195916054,6.0,2.0,0.0,9.0,4.045876970769555,9.0,7.0,2.3027006549452977,7.411717933967962,0.35691809522698864,5.0,3.822570527705077,1.0,9.446650979977903,6.0,0.8617667637694374,3.0,-0.1230446192115025,4.0418461900514195,3.2443928993333624,9.0,-0.36045787085261405,2.0,4.0,0.0,2.0,-1.4693288607465553,5.0,4.0,9.346463901244212,6.0,1.0368134825776851,7.9147863355766885,10.0,4.107222284498276,4.980278713331909,9.37502012469577,2.0,5.975550365141657,8.467108874401214,0.9092819702011501,1.2699297400514595,-0.5969774846843282,0.6036724567209022,2.0,8.491507546902005,4.312178815281859,4.0,5.092851992133679,8.025304463574185,10.0,9.0,1.5102458543471682,3.3108270412715766,3.6846681632079092,10.0,1.0,-0.5880554251060921,10.0,5.150033491610341,0.8071682311212213,7.0,3.0,8.471525460129882,7.515093391810573,3.975560529392297,-0.6621044576981869,0.4308884790955259,5.0,0.0,5.758670415542132,9.0,3.0,6.7446903370967055,9.806136908690338,4.0,2.0,0.84393603288924,7.3894295601786135,2.0,-0.9149340961357934,7.4976952721536,7.118357979644093,8.0,1.0,0.12355533902845708,8.729654651829518,1.0,7.535193700478304,10.0,8.0,3.0
2758,116139,5.0,2.6259080960152867,6.0,5.0,6.0,3.0,6.0,2.0,7.14246091254165,6.793361273378214,8.0,2.610509222257844,5.0,2.9881312916339615,4.0,7.450638130058743,6.0,6.255981184848155,6.505489216360002,5.0,2.8618941143307484,3.4640511424801823,5.46101597290441,6.081424423247712,3.529034727274475,6.022419563932178,4.0,4.0,4.200391351114863,6.547947804871027,5.588689343211373,4.648352653026067,7.0,4.0,6.325025657530985,3.0,4.719794567113423,6.0,2.1577942756559114,6.418691100189546,3.3256548654936524,2.50535048968353,7.0,4.0,3.222613706478793,6.0,5.0,3.9216851307922345,7.0,4.0,6.0,6.916357815215455,4.166946463359903,3.0,7.0,3.0506347965632568,5.750521710581243,2.7432813108212413,3.043350900794028,4.834129211918704,4.0,8.0,4.0,3.41254126689449,7.480874729610818,5.369106923750016,2.0,3.156825121718995,7.0,5.978103291904961,6.256314696752586,5.2422623471660215,4.520376454123339,5.0,7.5400614990486075,8.0,3.0,4.0,6.847890224291164,6.855921535273704,3.5382335647989995,3.652358095970062,3.2167615617504595,7.0,5.0,6.0,3.0,5.558165722223012,6.0,4.760030845109729,5.0,4.0,6.1738974546133205,4.445637764588245,3.4991194754934805,3.0,5.0,4.7883799498976005,1.9512286208588812,4.0859088701193516
